"status_id","created_at","user_id","screen_name","text","source","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x994724200643551233",2018-05-10 23:41:45,"x245896728","jc_pe","Fraudes cometidas pela Dolly ocorrem há pelo menos 20 anos, diz MP https://t.co/u9pgN567xn https://t.co/Hav2nUftbP","Twitter Web Client",,,,FALSE,FALSE,5,1,,,"goo.gl/EoL1QT","https://t.co/u9pgN567xn","https://goo.gl/EoL1QT","http://pbs.twimg.com/media/Dc34TLPX4AA_-QN.jpg","https://t.co/Hav2nUftbP","https://twitter.com/jc_pe/status/994724200643551233/photo/1","photo","http://pbs.twimg.com/media/Dc34TLPX4AA_-QN.jpg","https://t.co/Hav2nUftbP","https://twitter.com/jc_pe/status/994724200643551233/photo/1",,,,"pt",,,,,,,,,,,,,
"x994724021508935686",2018-05-10 23:41:02,"x994614172183875585","dollypelobrasil","@pauloap Junte-se a nós contra mais esse injustiça que vivemos no brasil
#Dollylivre
Dolly é mais que um refrigerante, Dollynho é o Sabor Brasileiro.
#Somostodosdolly","Twitter Web Client","x994706648370499586","x28958495","pauloap",FALSE,FALSE,1,0,"Dollylivre Somostodosdolly",,,,,,,,,,,,,"x28958495","pauloap","pt",,,,,,,,,,,,,
"x994723962587439104",2018-05-10 23:40:48,"x1848908220","leonardobiazi","@JqTeixeira Se a dolly fosse de um petista com certeza essa seria a linha.","Twitter for Android","x994666414773493760","x774592682144464896","JqTeixeira",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x774592682144464896","JqTeixeira","pt",,,,,,,,,,,,,
"x994723917062459392",2018-05-10 23:40:37,"x179232821","AnonimoComum","Quem concorda que o dono da Dolly foi preso por causa da coca-cola respira. https://t.co/UOuDF0ZvEt","Twitter for Android",,,,FALSE,FALSE,0,0,,,,,,"http://pbs.twimg.com/media/Dc34IN3WAAEn1vf.jpg","https://t.co/UOuDF0ZvEt","https://twitter.com/AnonimoComum/status/994723917062459392/photo/1","photo","http://pbs.twimg.com/media/Dc34IN3WAAEn1vf.jpg","https://t.co/UOuDF0ZvEt","https://twitter.com/AnonimoComum/status/994723917062459392/photo/1",,,,"pt",,,,,,,,,,,,,
"x994723880441872384",2018-05-10 23:40:28,"x552221912","ricardobarne","@blogdojefferson Tanta coisa importante acontecendo, tipo...Dono da Dolly preso hj...","Twitter for Android","x994667976778567681","x70987200","blogdojefferson",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x70987200","blogdojefferson","pt",,,,,,,,,,,,,
"x994723875282980865",2018-05-10 23:40:27,"x311006474","Wanderssonmatos","Nem eu conheço a Dolly imagine como deve ""estar preocupada"" a @CocaCola_Br . Kkkkkk https://t.co/KgUzqDa6XJ","Twitter for Android",,,,TRUE,FALSE,2,0,,,"twitter.com/g1/status/9947…","https://t.co/KgUzqDa6XJ","https://twitter.com/g1/status/994720890242912256",,,,,,,,,"x255537739","CocaCola_Br","pt","x994720890242912256","MP nega alegação de dono da Dolly de perseguição de concorrente https://t.co/T7pNjh7aW4 #G1 https://t.co/I19zkz0npM",,,,,,,,,,,
"x994723793951186944",2018-05-10 23:40:08,"x2788464524","Dolly_Santorini","@nanda_giac uma coisa de cada vez, fernanda","Twitter for Android","x994723723109437440","x3046693269","nanda_giac",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x3046693269","nanda_giac","pt",,,,,,,,,,,,,
"x994723733863624704",2018-05-10 23:39:53,"x70476312","SURDMINAS","@g1 Acusa a gigante coca cola de ter forçado a coitadinha pequenininha dolly a sonegar para vender mais barato e permanecer no mercado. Sei...","Twitter for iPhone","x994720890242912256","x8802752","g1",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x8802752","g1","pt",,,,,,,,,,,,,
"x994723723109437440",2018-05-10 23:39:51,"x3046693269","nanda_giac","@Dolly_Santorini Mas você nem me pediu em namoro! A gente ainda nem ficou, Lucas!","Twitter for iPhone","x994723440795045889","x2788464524","Dolly_Santorini",FALSE,FALSE,0,1,,,,,,,,,,,,,,"x2788464524","Dolly_Santorini","pt",,,,,,,,,,,,,
"x994723673251565568",2018-05-10 23:39:39,"x35890299","jornalfloripa","'Não há referência a outro refrigerante', diz promotor sobre investigação que levou à… https://t.co/QSuYbMYlCn","Google",,,,FALSE,FALSE,0,0,,,"goo.gl/fb/R1HqrF","https://t.co/QSuYbMYlCn","https://goo.gl/fb/R1HqrF",,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994723629702242304",2018-05-10 23:39:29,"x931162388581240832","renansc6","Absurdo governo lixo prendendo o Dollynho estou revoltadíssimo. Vou fazer igual ao Ciro Gomes com o Lula, vou lá salvar este empresário das garras do Estado predador kkkk. Nem sabia que a Dolly faturava tanto, fala-se em 4bi sonegados. Bebam dollynho, o refri ancap! Kkkk","Twitter for Android",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994723601977929730",2018-05-10 23:39:22,"x801033735051366400","jrvsnp","@g1 @luiztenda Essa Dolly é tão forte no meu Estado , que é igual Caviar nunca vi eu só ouço falar kkkkkk.
Refrigerante eu ñ tomo mesmo pode falir todas e se for ladrão seja qual for é Cadeia sem choro.","Twitter for Android","x994720890242912256","x8802752","g1",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x8802752 49444111","g1 luiztenda","pt",,,,,,,,,,,,,
"x994723449842094080",2018-05-10 23:38:46,"x55373557","PPSPOA","Valor Econômico - Fraudes da Dolly já duram ao menos 20 anos, diz promotor - https://t.co/39F0izHVE7","Twitter Web Client",,,,FALSE,FALSE,0,0,,,"valor.com.br/politica/55175…","https://t.co/39F0izHVE7","http://www.valor.com.br/politica/5517547/fraudes-da-dolly-ja-duram-ao-menos-20-anos-diz-promotor",,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994723440795045889",2018-05-10 23:38:44,"x2788464524","Dolly_Santorini","@nanda_giac certo, preciso começar a pensar nisso","Twitter for Android","x994723148229758977","x3046693269","nanda_giac",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x3046693269","nanda_giac","pt",,,,,,,,,,,,,
"x994723417042669568",2018-05-10 23:38:38,"x983395679656665088","Frenuz","Carai dono da Dolly foi preso","Twitter Web Client",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994723411535515648",2018-05-10 23:38:37,"x2288547350","elisbarrosalves","@CynthiaCarmoS <f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082> Coitadinho do Dolly","Twitter for Android","x994633574996480000","x156222408","CynthiaCarmoS",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x156222408","CynthiaCarmoS","pt",,,,,,,,,,,,,
"x994723226650644485",2018-05-10 23:37:52,"x3083397500","michelline81","@g1 Coca Cola sabe que Dolly existe?","Twitter for iPhone","x994720890242912256","x8802752","g1",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x8802752","g1","pt",,,,,"https://api.twitter.com/1.1/geo/id/5722ff20ba67083b.json","Brasília","Brasília, Brazil","city","Brazil","BR",,,"-48.285982 -47.307264 -47.307264 -48.285982 -16.0524045 -16.0524045 -15.5001029 -15.5001029"
"x994723148229758977",2018-05-10 23:37:34,"x3046693269","nanda_giac","@Dolly_Santorini Mas faz um pedido de casamento legal, tá?","Twitter for iPhone","x994722983611547648","x2788464524","Dolly_Santorini",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x2788464524","Dolly_Santorini","pt",,,,,,,,,,,,,
"x994723122245980161",2018-05-10 23:37:28,"x4002107841","rodrigovcortes","#Brooklyn99 #WeLoveAprilKepner #CleoNoTVZ #TBTNoMTVHITS Geisel
#FLAxPON Rick and Mort Urgh Taci Dono da Dolly Marielle #BackToYouTODAY Selena Gomez Mães #CopaDoBrasilFOXSports #FLAxPON #JornaldaGlobo #JornaldaRecord #JornalNacional #JornaldaCultura #Corujão FofocalizandoNoSBT https://t.co/7Po8rVEBiM","Twitter Web Client",,,,TRUE,FALSE,0,0,"Brooklyn99 WeLoveAprilKepner CleoNoTVZ TBTNoMTVHITS FLAxPON BackToYouTODAY CopaDoBrasilFOXSports FLAxPON JornaldaGlobo JornaldaRecord JornalNacional JornaldaCultura Corujão",,"twitter.com/rodrigovcortes…","https://t.co/7Po8rVEBiM","https://twitter.com/rodrigovcortes/status/994544162153345026",,,,,,,,,,,"pt","x994544162153345026","<f0><U+009F><U+0093><U+009D>#LULAPRESIDIÁRIO QUER #NobelLitetaura 

#charge #BnadnewsFM #JornaldaManhã #Enem #Cartas Formosa #Capa GazetadoPovo #ProfissaoReporter #cartum #ilustração #cartoons Tim Maia Matheusa Passareli Santos Dumont #Comunistas #Lulanaprisao #Escritores #NobelPrize Folha #PremioNobel G1 https://t.co/viC7MKu1wp",,,,,,,,,,,
"x994723093049421824",2018-05-10 23:37:21,"x2443413623","Pereiradasylwa","@g1 Suco de limão e melhor que esse dolly.","Twitter Web Client","x994720890242912256","x8802752","g1",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x8802752","g1","pt",,,,,,,,,,,,,
"x994723087194185728",2018-05-10 23:37:19,"x743591906882502656","RussoAgen","Até pq a Dolly nunca concorreu com a Coca Cola que é DONA do mercado de refrigerantes https://t.co/vIC7A5bbqB","Twitter for Android",,,,TRUE,FALSE,1,0,,,"twitter.com/g1/status/9947…","https://t.co/vIC7A5bbqB","https://twitter.com/g1/status/994720890242912256",,,,,,,,,,,"pt","x994720890242912256","MP nega alegação de dono da Dolly de perseguição de concorrente https://t.co/T7pNjh7aW4 #G1 https://t.co/I19zkz0npM",,,,,,,,,,,
"x994722983611547648",2018-05-10 23:36:55,"x2788464524","Dolly_Santorini","@nanda_giac totalmente perfeito","Twitter for Android","x994722628576440320","x3046693269","nanda_giac",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x3046693269","nanda_giac","pt",,,,,,,,,,,,,
"x994722945854402561",2018-05-10 23:36:46,"x830770998714761218","VemLutarBrasil","“Preso pela Coca-Cola”, diz dono da Dolly em cartaz

Codonho foi condenado a 6 anos e 7 meses de prisão e ao pagamento de multa por sonegação de benefícios previdenciários https://t.co/P1hJNzespg","Facebook",,,,FALSE,FALSE,3,2,,,"veja.abril.com.br/economia/preso…","https://t.co/P1hJNzespg","https://veja.abril.com.br/economia/preso-pela-coca-cola-diz-dono-da-dolly-em-cartaz/",,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994722825444311040",2018-05-10 23:36:17,"x303862915","leosantos1017","Agora o pobre pode tomar refrigerante!
Chora coxinha! Dolly livre! https://t.co/8XibIPiD1B","Facebook",,,,FALSE,FALSE,0,0,,,"facebook.com/CartaoBolsaFam…","https://t.co/8XibIPiD1B","https://www.facebook.com/CartaoBolsaFamilia/posts/1689939627780279",,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994722809153761280",2018-05-10 23:36:13,"x1532663827","PauloCromax","Caraca velho.... 
Nem o Dollynho é honesto. Tamu FU. https://t.co/v9jvgtwCeQ","Facebook",,,,FALSE,FALSE,0,0,,,"veja.abril.com.br/economia/polic…","https://t.co/v9jvgtwCeQ","https://veja.abril.com.br/economia/policia-prende-dono-da-dolly-por-fraude-fiscal-de-r-4-bi/",,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994722628576440320",2018-05-10 23:35:30,"x3046693269","nanda_giac","@Dolly_Santorini E depois pra Itália! A gente tem que levar Santoro e Giacomose de volta pra terra natal!","Twitter for iPhone","x994722446346514433","x3046693269","nanda_giac",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x2788464524","Dolly_Santorini","pt",,,,,,,,,,,,,
"x994722549492867072",2018-05-10 23:35:11,"x2567135832","imkauagabriel","Hahahahaha a coca tá bem preocupada mesmo com o Dolly https://t.co/pyNrlLnsjo","Twitter for Android",,,,TRUE,FALSE,0,0,,,"twitter.com/g1/status/9947…","https://t.co/pyNrlLnsjo","https://twitter.com/g1/status/994720890242912256",,,,,,,,,,,"pt","x994720890242912256","MP nega alegação de dono da Dolly de perseguição de concorrente https://t.co/T7pNjh7aW4 #G1 https://t.co/I19zkz0npM",,,,,,,,,,,
"x994722508778758144",2018-05-10 23:35:01,"x373482211","dlpalomino","@DicasdoDollynho Não acredito que corro o risco de ficar sem Dolly Citrus <f0><U+009F><U+0098><U+00AB>","Twitter for Android","x994556595941134336","x1269549074","DicasdoDollynho",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x1269549074","DicasdoDollynho","pt",,,,,,,,,,,,,
"x994722446346514433",2018-05-10 23:34:46,"x3046693269","nanda_giac","@Dolly_Santorini Depois a gente vai pra Luanda","Twitter for iPhone","x994722382748246016","x2788464524","Dolly_Santorini",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x2788464524","Dolly_Santorini","pt",,,,,,,,,,,,,
"x994722356500271106",2018-05-10 23:34:25,"x552221912","ricardobarne","@srdeabo Só o Capeta pra saber o gosto da dolly","Twitter for Android","x994585709217542146","x421346436","srdeabo",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x421346436","srdeabo","pt",,,,,,,,,,,,,
"x994722320601243648",2018-05-10 23:34:16,"x2788464524","Dolly_Santorini","@nanda_giac acho uma boa ideia","Twitter for Android","x994721918854090753","x3046693269","nanda_giac",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x3046693269","nanda_giac","pt",,,,,,,,,,,,,
"x994722318466387968",2018-05-10 23:34:16,"x802940342827880449","JujuMathiasMar4","Retweeted Fernanda Tanaka (@FernandaTanaka_):

Carne Friboi, cerveja Itaipava e guaraná Dolly. O churrascão do brasileiro é uma fraude.","Facebook",,,,FALSE,FALSE,3,3,,,,,,,,,,,,,,"x172508364","FernandaTanaka_","pt",,,,,,,,,,,,,
"x994722283179659264",2018-05-10 23:34:08,"x3046693269","nanda_giac","@Dolly_Santorini olha esse lugar https://t.co/Tlv0IJgRh2","Twitter for iPhone",,"x2788464524","Dolly_Santorini",FALSE,FALSE,1,1,,,,,,"http://pbs.twimg.com/media/Dc32oQMW4AEAmUL.jpg","https://t.co/Tlv0IJgRh2","https://twitter.com/nanda_giac/status/994722283179659264/photo/1","photo","http://pbs.twimg.com/media/Dc32oQMW4AEAmUL.jpg http://pbs.twimg.com/media/Dc32oQTXkAURGBQ.jpg http://pbs.twimg.com/media/Dc32oQKXcAEkMvz.jpg http://pbs.twimg.com/media/Dc32oQOX4AEoR9r.jpg","https://t.co/Tlv0IJgRh2 https://t.co/Tlv0IJgRh2 https://t.co/Tlv0IJgRh2 https://t.co/Tlv0IJgRh2","https://twitter.com/nanda_giac/status/994722283179659264/photo/1 https://twitter.com/nanda_giac/status/994722283179659264/photo/1 https://twitter.com/nanda_giac/status/994722283179659264/photo/1 https://twitter.com/nanda_giac/status/994722283179659264/photo/1",,"x2788464524","Dolly_Santorini","pt",,,,,,,,,,,,,
"x994722254767513600",2018-05-10 23:34:01,"x54059420","bilbovader","BOOOM DIIIIIA DOLLY MEU AMIGUINHO https://t.co/aZzB1uyLB6","Twitter for Android",,,,TRUE,FALSE,0,0,,,"twitter.com/MaurilioBarbos…","https://t.co/aZzB1uyLB6","https://twitter.com/MaurilioBarbosa/status/994721678272933888",,,,,,,,,,,"pt","x994721678272933888","Bora acampar na PF minha gente. https://t.co/oN1GaOUN5J",,,,,,,,,,,
"x994722245779042304",2018-05-10 23:33:59,"x2788464524","Dolly_Santorini","@nanda_giac a que não foi enviadq","Twitter for Android","x994722125851365376","x3046693269","nanda_giac",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x3046693269","nanda_giac","pt",,,,,,,,,,,,,
"x994722125851365376",2018-05-10 23:33:30,"x3046693269","nanda_giac","@Dolly_Santorini Que foto?","Twitter for iPhone","x994706776707694592","x2788464524","Dolly_Santorini",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x2788464524","Dolly_Santorini","pt",,,,,,,,,,,,,
"x994722026664448002",2018-05-10 23:33:06,"x3145394092","JP_Card0s0","Ô refrigerante ruim esse Dolly porra https://t.co/58glPXFDtp","Twitter for Android",,,,TRUE,FALSE,0,0,,,"twitter.com/g1/status/9947…","https://t.co/58glPXFDtp","https://twitter.com/g1/status/994720890242912256",,,,,,,,,,,"pt","x994720890242912256","MP nega alegação de dono da Dolly de perseguição de concorrente https://t.co/T7pNjh7aW4 #G1 https://t.co/I19zkz0npM",,,"https://api.twitter.com/1.1/geo/id/d1fc0c973adbff22.json","São Gonçalo","São Gonçalo, Brasil","city","Brazil","BR",,,"-43.1504483 -42.885968 -42.885968 -43.1504483 -22.90907 -22.90907 -22.73386 -22.73386"
"x994721918854090753",2018-05-10 23:32:41,"x3046693269","nanda_giac","Eu me rendo. Quando a gente casar eu chamo eles e a gente compra uma  lancha pra nossa lua de mel. Pode ser, @Dolly_Santorini? https://t.co/uapjKTN09J","Twitter for iPhone",,,,FALSE,FALSE,1,0,,,,,,"http://pbs.twimg.com/media/Dc32TvMX0AImlyV.jpg","https://t.co/uapjKTN09J","https://twitter.com/nanda_giac/status/994721918854090753/photo/1","photo","http://pbs.twimg.com/media/Dc32TvMX0AImlyV.jpg","https://t.co/uapjKTN09J","https://twitter.com/nanda_giac/status/994721918854090753/photo/1",,"x2788464524","Dolly_Santorini","pt",,,,,,,,,,,,,
"x994721784099430401",2018-05-10 23:32:09,"x818251165049745409","arthurpessoa22","existem gente com alto estima la nas alturas 
e existe um cara next level em questão de alto estima que eu o dono da dolly https://t.co/NN5lyxilX2","Twitter Web Client",,,,TRUE,FALSE,0,0,,,"twitter.com/tdbem/status/9…","https://t.co/NN5lyxilX2","https://twitter.com/tdbem/status/994605329320210432",,,,,,,,,,,"pt","x994605329320210432","eu não dei muita bola pra notícia até ver a foto do senhor dolly chegando na delegacia com o cartaz PRESO PELA COCA-COLA https://t.co/6f2wPfiBdT",,,,,,,,,,,
"x994721729938362368",2018-05-10 23:31:56,"x191539755","Brubru_Teixeira","Dolly alega perseguição da concorrência por medo.

A tal concorrência é só a coca-cola.

Eu: https://t.co/sagOQtSgOd","Twitter for Android",,,,FALSE,FALSE,1,1,,,,,,"http://pbs.twimg.com/tweet_video_thumb/Dc32H0RX4AAOhj4.jpg","https://t.co/sagOQtSgOd","https://twitter.com/Brubru_Teixeira/status/994721729938362368/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/Dc32H0RX4AAOhj4.jpg","https://t.co/sagOQtSgOd","https://twitter.com/Brubru_Teixeira/status/994721729938362368/photo/1",,,,"pt",,,,,,,,,,,,,
"x994721693607264257",2018-05-10 23:31:47,"x109640710","TraderBolsa","Fraudes cometidas pela Dolly ocorrem há pelo menos 20 anos, diz MP https://t.co/7J0T47sHD2","Hootsuite",,,,FALSE,FALSE,1,0,,,"ow.ly/vdaG30jWlmu","https://t.co/7J0T47sHD2","http://ow.ly/vdaG30jWlmu",,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994721670157033472",2018-05-10 23:31:41,"x199187282","morchaud","@g1 Menos Dolly, bem menos <f0><U+009F><U+0098><U+0089>","Twitter Web Client","x994720890242912256","x8802752","g1",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x8802752","g1","pt",,,,,,,,,,,,,
"x994721620844478464",2018-05-10 23:31:30,"x874710282098094080","vecketorea","até o dolly https://t.co/tgzTFwtap0","Twitter for Android",,,,TRUE,FALSE,0,0,,,"twitter.com/g1/status/9947…","https://t.co/tgzTFwtap0","https://twitter.com/g1/status/994720890242912256",,,,,,,,,,,"pt","x994720890242912256","MP nega alegação de dono da Dolly de perseguição de concorrente https://t.co/T7pNjh7aW4 #G1 https://t.co/I19zkz0npM",,,,,,,,,,,
"x994721609456943105",2018-05-10 23:31:27,"x2788464524","Dolly_Santorini","@nanda_giac @Yachting_Greece você não entendeu, SAI DA CONVERSA MEU CHAPA","Twitter for Android","x994721418045620224","x3046693269","nanda_giac",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x3046693269 4830748456","nanda_giac Yachting_Greece","pt",,,,,,,,,,,,,
"x994721599470350336",2018-05-10 23:31:25,"x852110748578971650","Dolly_isabela","Ai nem gente eu amo muito meu irmão","Twitter for iPhone",,,,FALSE,FALSE,0,1,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994721442813087744",2018-05-10 23:30:47,"x53523724","rafapetrocco","Resumo da Semana:

A Dolly vende mais barato porque sonega impostos. — se sentindo engraçado","Facebook",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994721295517585408",2018-05-10 23:30:12,"x59286740","ELJ7","@VEJA Vai ter luta! Prender o Dollynho, quase no dia das mães, como fica? Como poderemos oferecer um Dolly c/ toda emoção agora? #DollyLivre","Twitter Web Client","x994658315220213760","x17715048","VEJA",FALSE,FALSE,0,0,"DollyLivre",,,,,,,,,,,,,"x17715048","VEJA","pt",,,,,,,,,,,,,
"x994721195567276032",2018-05-10 23:29:48,"x41736448","dannstweets","- Empreiteiras do Brasil cresceram com base na corrupção 
- JBS e Oi se tornaram gigantes com base em uma amizade questionável com o governo
- Dolly, uma das marcas + reconhecidas do setor pelo público, cresceu em cima de fraudes fiscais

Tem como crescer sendo honesto no Brasil?","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994721061991305221",2018-05-10 23:29:16,"x105953130","Ricvelozo","Novo sabor: Dolly Laranja https://t.co/4AseIlvk60","Twitter for Android",,,,FALSE,FALSE,0,0,,,"twitter.com/i/moments/9945…","https://t.co/4AseIlvk60","https://twitter.com/i/moments/994547276830961664",,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994720969620099072",2018-05-10 23:28:54,"x941746638376357888","Gabriella677164","acho q vou dar um Dolly pra minha mãe, assim ela ficará muito feliz no dia das mães igual no comercial !","Twitter Lite",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994720932131467265",2018-05-10 23:28:45,"x628867731","FromCambridge","Dolly Guaraná tem o sabor brasileiro de prisão","Twitter for Android",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994720898371543040",2018-05-10 23:28:37,"x3046693269","nanda_giac","@Dolly_Santorini @Yachting_Greece Bota moral, ímã","Twitter for iPhone","x994720808483291136","x2788464524","Dolly_Santorini",FALSE,FALSE,1,2,,,,,,,,,,,,,,"x2788464524 4830748456","Dolly_Santorini Yachting_Greece","pt",,,,,,,,,,,,,
"x994720890242912256",2018-05-10 23:28:35,"x8802752","g1","MP nega alegação de dono da Dolly de perseguição de concorrente https://t.co/T7pNjh7aW4 #G1 https://t.co/I19zkz0npM","TweetDeck",,,,FALSE,FALSE,63,11,"G1",,"glo.bo/2G5TXCX","https://t.co/T7pNjh7aW4","https://glo.bo/2G5TXCX","http://pbs.twimg.com/media/Dc31Wh8XkAAkVFS.jpg","https://t.co/I19zkz0npM","https://twitter.com/g1/status/994720890242912256/photo/1","photo","http://pbs.twimg.com/media/Dc31Wh8XkAAkVFS.jpg","https://t.co/I19zkz0npM","https://twitter.com/g1/status/994720890242912256/photo/1",,,,"pt",,,,,,,,,,,,,
